total_spend,num_orders,avg_order_value,days_since_last_order,num_support_tickets
13524.629050032074,60,311.93600927244665,6,2
2261.161351322441,11,114.90746587943931,8,4
16333.267078145731,52,126.49439114074634,5,0
13140.441247373727,84,196.43393293185272,13,0
7424.430711419207,75,378.7845849465686,5,1
1665.7743903504254,17,101.87048382257998,356,4
970.4139537332534,2,54.62308582498209,54,1
2075.9736177403906,13,137.61051925980425,16,3
1539.4377588083048,15,44.28115703304346,283,1
2711.092534943449,20,115.46930814313482,25,3
730.1674652061886,7,115.93605545447132,236,6
985.1693254436999,8,38.50702420261574,162,0
347.25837296756754,6,43.80526699622726,132,1
1384.47289684109,19,41.26585375974567,362,3
14113.172778521575,36,264.4826883488745,8,0
17258.333003018237,52,343.02208891742913,2,0
193.8023225275129,3,34.40201863603913,138,0
1421.1222997914474,18,57.57654323131203,94,7
998.1758411670021,16,56.04423822762132,272,6
1410.038911962717,29,90.9477853005204,8,3
702.8729463405979,9,64.48411708182304,159,7
708.8858437767244,12,69.69356128156251,152,6
4402.326916376967,23,84.10900244742206,7,3
985.699287132848,8,36.30336834295268,74,0
1010.7909584974257,7,96.32666170570712,262,1
374.27598584751996,5,52.90139177536787,120,0
2671.067128669335,15,74.60696587979982,25,3
923.5810615663389,2,54.7987663859074,133,1
2357.2037341698474,10,75.07653722004625,281,1
12944.758675340097,86,299.29907913957607,2,0
4935.9105918393125,20,103.24811925594261,21,4
10801.030194508061,38,291.8328407017001,9,1
3466.601258082952,19,132.5200767415568,17,3
16583.67153944986,59,451.2882669916769,5,2
203.43969735361014,4,35.092722158527714,177,1
457.3135371134725,4,30.70370706911886,138,1
517.5382391310995,2,45.04937285684255,164,1
1171.3343901690182,17,89.48216469745485,316,7
111.1636326495833,4,25.353134519987726,63,0
619.8340292930418,8,58.56115388662055,37,1
1172.1337859554837,6,90.44647532664739,281,5
570.9966680752672,3,39.02184149947307,140,0
3718.5891307722795,25,69.71541265728774,17,4
2693.6751166362046,10,57.29816073022238,218,2
2919.7553388684937,14,88.6460841159147,7,1
2340.4754170365677,26,133.18631132514219,23,3
2861.840646957699,15,76.23288562140885,172,5
768.873878858443,9,40.44516556948919,177,0
4876.410520563246,28,92.45274251963619,10,4
5611.627123321458,46,325.5860368075346,5,1
1085.0776434015486,15,51.46670570462638,11,1
456.37342539620937,5,41.3354651506145,161,0
4190.236402548753,10,77.77526237492611,17,4
2508.8441486565084,13,113.78939877360823,165,3
15944.09267507096,30,413.8673055777238,4,2
3598.586595969474,28,132.317401559566,25,3
3483.6620710699085,14,147.41646286280155,8,2
194.9263299609675,3,55.21259048595708,86,0
10552.380503831666,35,440.2909840065819,3,2
2071.0661415364675,10,91.72803551589296,235,2
227.7747907848945,2,53.13877197796468,35,1
10115.995265753878,45,323.09690638017497,9,2
872.3593478414476,2,45.06370044372841,113,1
691.1020942518646,3,44.936238326377605,155,1
591.9833981690097,9,39.05747945375167,123,1
2039.0151350413048,15,136.92596246510527,27,1
9880.995472389015,46,182.03102405978365,4,1
793.8782503755499,6,108.34086311978686,235,2
10376.98592816409,52,223.11089590841976,10,1
1572.3608335753606,17,70.12242302314387,348,5
16411.775729253462,51,343.2351398167541,8,0
4440.489588756818,15,98.46015870188647,11,1
4748.913948945805,17,92.26891133961895,18,1
4543.910992944749,10,88.04197042327976,11,4
133.04922625073903,6,48.52827533130471,69,0
249.3594057662065,5,42.94115805822293,133,0
1695.580996877949,19,102.6499194153781,17,1
2882.0375425062653,10,94.96313204659845,255,6
4872.773711658887,17,107.30414289308493,12,0
554.6860962189744,7,43.09116116932525,55,1
2346.807876816416,17,95.29694475092323,335,2
175.11767649044498,7,35.46162027292112,88,1
4778.928089165642,20,142.96058774219892,21,1
2922.346309306592,17,113.20154860204184,12,2
823.2431818973816,4,39.693019200047274,135,0
2166.650314837213,11,69.17824555918605,23,1
4033.0527837160903,24,75.70472664320799,20,3
15682.688320213038,37,290.6477936505648,7,0
4988.498000630845,29,84.16745018969209,13,4
1518.0596851312166,26,80.2060501834795,25,2
2141.8901586863926,19,77.54281818606323,238,1
754.003892863291,3,48.55810530026359,84,0
2980.586108055897,27,75.68838476457148,9,4
5871.254182522992,83,130.1738188359077,11,2
2537.3065886387267,29,88.00745089372053,22,0
1392.2149379277755,9,115.23353658405975,264,5
15602.860157714256,48,108.87389681212065,14,0
3385.0795139282122,24,142.56748308807119,13,0
778.5657132371056,8,44.9913545115761,65,1
18071.908852815766,30,284.0476635934288,8,1
1120.9406509245005,5,89.51932517588705,155,3
7798.550883290538,33,260.1201955641126,10,1
1628.2352825731373,7,100.29872563424036,111,7
2016.829311793591,14,93.54468873295033,339,7
3157.965169501349,10,82.83812278850812,11,2
1901.695737347375,7,43.63620003486368,195,7
374.77960902705814,4,58.20460829166806,147,1
14937.83426530973,87,292.14803274654184,8,1
2221.5790732696887,10,58.139294752555564,360,4
919.6931454795237,2,43.434591538140765,103,0
382.9151018653736,4,47.50888169722243,44,1
912.6054956727885,9,31.04678231283598,123,0
692.4486676624157,15,108.88362396026496,193,5
1706.1121280220332,17,129.97810954240217,20,4
1524.1776334399815,7,110.03245000974674,336,5
3893.6804547543397,16,97.28919656331821,28,2
1261.4253631957695,10,79.68692745602809,8,1
1307.8128065168366,10,137.78911590413276,11,1
3633.807338633702,23,51.58210917655824,28,4
2866.834322308489,15,56.33332473345944,317,3
3774.7289031259547,14,132.52861082328968,22,4
2400.5010366669203,15,68.52284465474096,13,3
12539.556396577882,87,319.4412471752613,3,0
413.14727042395,8,31.784775853847727,122,0
17738.351157412668,65,179.80277093532789,4,0
4298.723863700597,10,64.17743935271018,12,2
647.1146926816334,4,32.474554316675324,76,1
2093.0381079928375,21,128.62759567570944,16,0
1931.8378990145352,29,109.64854749854216,24,3
3998.607326971699,21,117.15584436130374,17,1
2561.858093367519,14,47.88663416179298,356,5
726.3092063519222,3,24.992832558673932,153,0
3530.4875725357924,10,125.48378199408478,21,3
12427.653651669054,61,320.635149017628,7,1
157.2768183579781,9,55.67488579242939,30,0
2704.7252089438916,10,88.09095255109872,29,0
6522.073142990482,38,466.95824523421265,13,2
1048.8848080745047,10,87.11464599564513,297,2
111.34676797818314,3,54.15847867821689,78,0
2025.0185426987143,16,45.584052369170315,253,6
2478.895506478425,14,103.68059219418267,303,2
1764.0853835548971,14,103.97743308949757,252,4
9368.437102970629,38,234.26402591878528,10,2
12781.85932615049,72,232.03980532406217,8,0
16569.055200289185,84,290.4842787156057,6,1
2185.2324818239604,17,132.2393418817058,28,4
16777.639420895204,79,244.1380380821073,9,2
872.5075091192087,9,40.123358031193455,73,0
1366.3104198817955,5,86.3072134428474,145,5
16698.133187864358,87,436.92561411927267,7,0
13231.006840498792,34,389.1584386487103,12,0
2468.4675668808322,14,69.24765608031734,126,6
522.6354039509274,16,80.12605599343587,133,7
16626.992350416716,78,327.63258766629906,6,2
2690.798582855779,8,95.88245001673097,328,4
9877.749830401206,77,268.21431146603004,13,1
1654.4952847666768,15,73.90553321972656,18,2
520.79985556798,17,87.52662244557699,300,3
867.0374869520633,5,48.27905949822865,128,1
15163.465427634235,42,135.68173148482248,5,0
984.6576698422317,5,105.42850445240236,334,7
14546.156168956706,91,309.4409104060045,3,1
1006.5815853383579,5,94.83162747568045,327,5
18722.965853306727,67,142.67970004537443,8,1
2912.5384236361797,11,90.53148120663133,157,7
491.1363647728406,3,48.52184202537275,51,0
1831.2601660399546,19,88.79532468768414,160,2
1097.6031262261522,16,104.56868884954734,8,3
199.6485339936841,9,59.15924460699236,110,1
15378.4279653904,58,428.344589261341,2,1
18478.31282790619,42,498.90221390735775,8,1
1304.5234379612007,12,70.61861645184264,5,0
1524.9795107295504,11,132.93324051412839,15,1
276.4879414645536,5,44.310084890108904,75,0
614.59511684349,7,45.30847514994404,134,1
13328.012173991934,45,197.7412621858618,11,0
11261.165047231685,72,112.72187259406606,11,0
846.3581193850799,4,39.75256161827715,88,1
7418.319308810066,81,183.65231643140567,10,2
13886.218532930638,42,112.92638044386018,8,2
17992.642186624027,87,166.48617276370118,9,0
2831.7762703319036,14,77.99607722109985,238,3
974.3794218109456,4,55.2062695168594,176,0
5104.281957967861,90,238.0330511289547,8,0
9346.27179370652,63,238.9653632901657,14,0
2094.5066651266634,14,72.73573000960988,27,1
7939.742936287178,89,376.6857588675648,4,2
18506.270857449956,87,190.1331190850113,11,2
763.483045269513,7,40.25127248384977,273,2
265.8023553142235,3,54.54190090058181,104,1
916.4755276352469,3,29.295372922241913,72,1
349.21403864002804,3,25.951838776204625,148,1
556.670744846028,3,20.77310523670404,83,0
18422.410256414732,71,114.72874705439655,7,2
3320.344831351245,13,140.58911047877604,5,0
513.3386774558926,8,25.377405176324874,50,1
213.63826740805246,4,53.836857587109286,97,0
809.6026089279688,4,22.91607341471614,127,0
2344.793483385063,12,82.3905008870821,129,4
586.6286289804193,8,30.856375217868575,170,1
11422.762224759714,74,473.17522683998186,14,0
7980.735223012586,48,402.7996528688915,11,2
1343.0164389143802,5,40.51481691974366,235,1
886.8002722166582,9,24.97473596002041,99,1
839.892844540203,5,42.77509444729131,41,1
2200.2797136174313,19,76.28631999382674,186,1
789.4582988817723,9,22.00904045855895,154,1
4851.9680154359785,21,146.16657359548134,22,0
968.0289885107304,8,35.805509730572744,146,1
1745.753048577018,21,79.527828922031,12,1
1497.5882941060868,8,86.75998364246323,114,6
1529.895237585255,17,58.96677668138721,290,2
521.8911689180552,2,45.182307875669466,158,1
4073.0936554580726,18,102.66237972689595,6,1
938.5783474895347,6,40.634476108493125,52,0
4697.5847815061215,15,81.81115536181196,22,3
2331.0026226459477,18,88.30807860322224,102,6
8627.784363506775,68,232.1393925123656,11,0
6154.698647431895,98,348.3222737688365,11,2
9963.470372789738,87,416.7271357878532,1,1
1130.1047179650077,10,81.7531447876737,29,2
2341.3380708369814,6,115.89955161197688,275,5
1347.9470396456404,24,92.39448129133021,21,3
2919.5024812156353,17,141.423651595147,9,2
5231.849247933012,87,398.38981021948723,2,1
5515.827816728276,92,165.93370445480036,2,1
1961.122274393565,17,52.44571494954418,292,4
1481.8268581785405,5,81.10805876612784,232,7
2059.1219457256652,10,68.99450580926633,117,1
514.3224440817337,5,56.244440085299885,37,0
2075.6180486403946,15,64.19832233343413,326,6
3262.927855983164,13,117.5841245087376,15,1
666.4118197855571,14,84.51649646603651,291,2
8431.972482374336,39,118.34450656185318,4,1
1127.2326142277561,18,44.3512598817849,303,7
334.2581718094027,9,31.811619761917733,136,0
2234.873976275392,12,108.3762760074558,148,4
2569.974225626739,25,86.47982191445294,28,0
1357.644009249038,18,111.73517574129741,9,4
641.7310879136185,3,58.64190020514709,97,1
3527.2541080666733,24,55.23388757865083,20,3
171.46592617872656,7,55.33859051944243,55,0
2727.138837457867,11,115.111596803302,252,5
2181.1512450625723,14,46.28462647389817,207,1
268.670749687824,3,40.41729956016929,34,0
352.61489396437685,6,25.464036146046904,151,1
4964.674504547906,22,121.76357859086295,25,1
8776.734437380463,75,304.6628054189045,12,0
561.3892778305476,4,22.892659010317544,131,0
3784.0824722151688,24,113.79852057932976,21,2
3029.8709350433446,10,109.28119916534227,26,0
649.7020639681914,2,31.812059102873313,97,0
197.22317871762223,2,27.968610995762123,53,0
378.43544607650387,8,50.959655126110505,105,0
1124.5363315380455,22,82.25279778464152,25,0
1013.3323467669995,6,70.33021267005176,289,7
12628.560367470542,45,418.5887102695509,4,1
131.20324005383497,6,34.40935675201712,122,0
4774.463680670396,20,100.11529991820098,28,1
163.83899452039608,5,50.70270514071673,113,1
4924.744712109694,22,69.03248628190678,19,1
9770.052124577958,53,449.72704194176686,13,1
898.7306563533957,5,71.65663708590341,165,4
2926.0894060502005,27,62.176191112527476,6,2
995.893764572179,6,53.708476086422195,111,0
10085.446865730511,43,295.12392032349516,11,0
3950.329206355566,16,89.43653238183502,10,3
226.64037524388257,6,59.23949512650741,85,1
12540.185348432922,36,338.91123290217223,14,1
13036.620261121378,41,241.65866831725018,1,1
958.6054910085863,7,57.240060709404084,282,2
410.70082852152285,3,33.49382187076371,86,1
2805.548097318702,12,84.63217685890035,12,2
2633.8128522827947,11,65.29838008285627,19,4
1845.8298581392835,15,56.58183832541341,150,6
201.32235137074332,4,25.71503845357647,122,0
5137.955774249444,71,330.399367122264,1,0
7092.407909780628,77,358.73934466748955,4,2
3328.6818407050932,14,88.25262802440082,14,1
668.1767977827899,8,31.922088345577727,128,0
17125.960221746915,94,476.2127308541534,1,2
3554.103790656342,27,103.97326187599428,7,0
9179.696963549171,87,314.636258394933,9,2
4711.009132780851,18,131.57486435042807,25,0
2869.606044999479,27,103.22602133390401,7,3
17910.95874884515,62,428.71625473777965,1,1
891.0810102540406,7,35.505952218225886,70,1
2594.770937129509,10,81.03176444150475,95,6
202.45455412894125,4,35.16376194687744,91,1
171.07224597174576,8,49.63616224608286,46,1
640.4401933685975,10,102.44448215097711,192,4
2801.916521158393,12,40.696491765003486,289,4
480.29358548075015,5,44.13972384173515,113,1
1757.83118137885,12,111.19069811787892,330,1
948.1331393482019,16,50.532287103460675,287,1
3115.748536108848,23,66.84443851427196,9,3
2817.7765721460682,19,64.93518628120331,275,5
8419.027438129126,79,489.2441397080417,14,2
1897.7622873466426,21,129.37438503805163,13,2
8630.829072672506,53,124.93654500449658,5,0
604.396567882396,2,52.139309731875386,37,1
813.935215394429,4,51.768426501976215,33,0
915.5289292891898,8,57.761683753015916,166,1
4068.7531557245075,21,145.1478559665991,18,0
14496.521859099019,68,246.14272786962306,12,1
6110.669776011356,91,432.5485960250005,2,0
845.4243271934965,3,52.1774883071802,67,0
918.6641374929332,5,23.57158098102292,116,0
4523.483036795714,16,90.11879140389827,15,2
2296.8490446338255,12,112.25526230675433,103,7
3165.066314704441,19,58.87673941077685,19,3
565.7017165795371,4,48.15428366537325,162,1
846.4551983729623,3,52.15834030210081,51,1
3733.181506426021,11,56.31090330791502,12,4
3430.9471795154363,23,102.24810405161183,8,2
505.31588101487137,9,20.5726111066824,37,0
9879.954961448966,82,399.96429978798875,1,2
15263.495397682353,43,467.6706207342238,9,2
1968.9646777735047,13,41.99729776960457,273,7
313.69012153732564,3,45.76596885903663,144,1
479.64536068494823,8,38.56380637814016,90,1
548.0312572308612,3,59.75393555598793,36,1
1230.9577760304828,11,106.34513873006075,197,3
242.15934055181322,5,51.6203917709954,108,1
14630.474692314316,46,120.65419114980514,4,2
1569.0033342583433,14,111.85904511625881,148,5
708.5598058678906,6,44.544164569498335,128,0
5082.831756854036,46,118.75858711648797,7,2
4486.147224609505,14,123.71802250072432,12,2
19548.647782429915,61,378.77002234552594,14,2
3050.7540440660346,13,62.322265417216606,6,0
291.3799387339865,5,40.903063973469806,163,0
3504.8812865256614,24,139.8261627292706,26,1
15923.245229177894,53,437.77626905345153,4,0
14484.587458903692,91,112.18886109343767,7,2
4032.9539028163654,12,50.258401484498236,13,0
574.6596599104087,7,53.87875416828242,131,0
4991.73644213335,11,100.04453091307414,11,1
3733.035054638384,21,73.024616842787,16,4
1160.6906578965982,6,109.47286303531057,281,5
1742.1020628124847,27,143.27307404762547,18,1
8869.124415727334,81,234.97873354876725,2,1
688.8632970924657,4,35.013196316784075,61,0
9211.585436612837,32,155.52990937680815,14,2
822.3271116218316,6,31.49638385862319,33,0
18924.778438815883,73,263.40731717436677,1,2
2383.532227811827,24,61.982900201764636,25,0
4950.889558944126,16,145.46600300333074,17,3
747.4182601322427,4,55.723608207816596,86,0
4514.519945420632,19,94.5790914577229,17,4
1324.1848636305917,28,67.84459652277721,23,2
1427.7823460753195,13,49.154521488988685,269,2
455.11846803788177,7,20.396952845113425,114,0
1585.052431771897,5,89.30515937863171,360,1
2148.955966616327,17,102.12341324853344,27,1
1883.0784511550414,10,77.97035384714792,26,3
1177.7406344101644,15,99.8235479807498,358,4
3789.8858466771344,15,140.55247923296739,24,4
12406.933945465862,45,136.40083642053213,4,1
1957.3151420106578,17,112.81704278942053,273,4
2893.9525377095433,13,110.5292511902398,326,2
385.25192901200734,4,26.67812354988795,174,0
351.3484796089694,5,24.439923951652595,47,1
5696.756190799966,89,211.9054028675783,7,2
955.4779473275831,5,38.307984206371756,162,0
1668.1357843683008,21,58.96263391549421,15,1
1316.856355075102,12,92.64660677993523,167,6
903.072248325687,7,20.152796906343326,120,1
2285.131808445317,13,110.76666343369502,176,4
1015.6302845903815,15,89.22029226259312,149,5
6702.102818608836,98,334.61417386430367,10,1
2160.5484624724204,9,55.258079007271576,338,6
1625.6356153572258,19,116.28280782812071,231,2
